,state,district,market,commodity,variety,arrival_date,min_price,max_price,modal_price,lat,lon
1574,Uttar Pradesh,Agra,Khairagarh,Cauliflower,Cauliflower,04/03/2019,600,700,650,27.1752554,78.0098161
1575,Uttar Pradesh,Agra,Khairagarh,Green Chilli,Green Chilly,04/03/2019,2200,2300,2250,27.1752554,78.0098161
1576,Uttar Pradesh,Agra,Khairagarh,Gur(Jaggery),Red,04/03/2019,2570,2590,2580,27.1752554,78.0098161
1577,Uttar Pradesh,Agra,Khairagarh,Lemon,Lemon,04/03/2019,2950,3050,3000,27.1752554,78.0098161
1578,Uttar Pradesh,Agra,Khairagarh,Mousambi(Sweet Lime),Mousambi,04/03/2019,2600,2700,2650,27.1752554,78.0098161
1579,Uttar Pradesh,Agra,Khairagarh,Mustard,Sarson(Black),04/03/2019,3300,3500,3400,27.1752554,78.0098161
1580,Uttar Pradesh,Agra,Khairagarh,Onion,Red,04/03/2019,750,850,800,27.1752554,78.0098161
1581,Uttar Pradesh,Agra,Khairagarh,Papaya,Papaya,04/03/2019,2100,2200,2150,27.1752554,78.0098161
1582,Uttar Pradesh,Agra,Khairagarh,Potato,Desi,04/03/2019,500,560,530,27.1752554,78.0098161
1583,Uttar Pradesh,Agra,Khairagarh,Pumpkin,Pumpkin,04/03/2019,1100,1200,1150,27.1752554,78.0098161
1584,Uttar Pradesh,Agra,Khairagarh,Raddish,Raddish,04/03/2019,600,700,650,27.1752554,78.0098161
1585,Uttar Pradesh,Agra,Khairagarh,Rice,III,04/03/2019,2530,2550,2540,27.1752554,78.0098161
1586,Uttar Pradesh,Agra,Khairagarh,Tomato,Deshi,04/03/2019,800,900,850,27.1752554,78.0098161
1587,Uttar Pradesh,Agra,Khairagarh,Wheat,Dara,04/03/2019,1900,1950,1925,27.1752554,78.0098161
1588,Uttar Pradesh,Agra,Samsabad,Bajra(Pearl Millet/Cumbu),Hybrid,04/03/2019,1825,1875,1850,27.1752554,78.0098161
1589,Uttar Pradesh,Agra,Samsabad,Barley (Jau),Dara,04/03/2019,1825,1875,1850,27.1752554,78.0098161
1590,Uttar Pradesh,Agra,Samsabad,Brinjal,Round,04/03/2019,500,700,600,27.1752554,78.0098161
1591,Uttar Pradesh,Agra,Samsabad,Carrot,Carrot,04/03/2019,500,700,600,27.1752554,78.0098161
1592,Uttar Pradesh,Agra,Samsabad,Cauliflower,Cauliflower,04/03/2019,400,600,500,27.1752554,78.0098161
1593,Uttar Pradesh,Agra,Samsabad,Colacasia,Colacasia,04/03/2019,2050,2150,2100,27.1752554,78.0098161
1594,Uttar Pradesh,Agra,Samsabad,Green Chilli,Green Chilly,04/03/2019,1100,1300,1200,27.1752554,78.0098161
1595,Uttar Pradesh,Agra,Samsabad,Groundnut,Local,04/03/2019,4900,5100,5000,27.1752554,78.0098161
1596,Uttar Pradesh,Agra,Samsabad,Gur(Jaggery),Pathari,04/03/2019,4900,5100,5000,27.1752554,78.0098161
1597,Uttar Pradesh,Agra,Samsabad,Mustard,Sarson(Black),04/03/2019,3400,3600,3500,27.1752554,78.0098161
1598,Uttar Pradesh,Agra,Samsabad,Onion,Red,04/03/2019,800,900,800,27.1752554,78.0098161
1599,Uttar Pradesh,Agra,Samsabad,Peas Wet,Peas Wet,04/03/2019,700,900,800,27.1752554,78.0098161
1600,Uttar Pradesh,Agra,Samsabad,Potato,Local,04/03/2019,450,550,500,27.1752554,78.0098161
1601,Uttar Pradesh,Agra,Samsabad,Raddish,Raddish,04/03/2019,400,600,500,27.1752554,78.0098161
1602,Uttar Pradesh,Agra,Samsabad,Tomato,Hybrid,04/03/2019,450,600,500,27.1752554,78.0098161
1603,Uttar Pradesh,Agra,Samsabad,Wheat,Dara,04/03/2019,1975,2050,2000,27.1752554,78.0098161
1604,Uttar Pradesh,Aligarh,Atrauli,Bajra(Pearl Millet/Cumbu),Hybrid,04/03/2019,1830,1850,1840,27.87698975,78.13729027600994
1605,Uttar Pradesh,Aligarh,Atrauli,Brinjal,Brinjal,04/03/2019,430,450,440,27.87698975,78.13729027600994
1606,Uttar Pradesh,Aligarh,Atrauli,Carrot,Carrot,04/03/2019,380,400,390,27.87698975,78.13729027600994
1607,Uttar Pradesh,Aligarh,Atrauli,Cauliflower,Cauliflower,04/03/2019,480,500,490,27.87698975,78.13729027600994
1608,Uttar Pradesh,Aligarh,Atrauli,Green Chilli,Green Chilly,04/03/2019,780,800,790,27.87698975,78.13729027600994
1609,Uttar Pradesh,Aligarh,Atrauli,Maize,Hybrid,04/03/2019,1930,1950,1940,27.87698975,78.13729027600994
1610,Uttar Pradesh,Aligarh,Atrauli,Potato,Desi,04/03/2019,530,550,540,27.87698975,78.13729027600994
1611,Uttar Pradesh,Aligarh,Atrauli,Pumpkin,Pumpkin,04/03/2019,730,750,740,27.87698975,78.13729027600994
1612,Uttar Pradesh,Aligarh,Atrauli,Raddish,Raddish,04/03/2019,280,300,290,27.87698975,78.13729027600994
1613,Uttar Pradesh,Aligarh,Atrauli,Tomato,Hybrid,04/03/2019,980,1000,990,27.87698975,78.13729027600994
1614,Uttar Pradesh,Allahabad,Sirsa,Gur(Jaggery),Red,04/03/2019,2950,3050,3000,25.4381302,81.8338005
1615,Uttar Pradesh,Allahabad,Sirsa,Onion,Red,04/03/2019,600,700,650,25.4381302,81.8338005
1616,Uttar Pradesh,Allahabad,Sirsa,Potato,Desi,04/03/2019,550,650,600,25.4381302,81.8338005
1617,Uttar Pradesh,Baghpat,Bagpat,Brinjal,Arkasheela Mattigulla,04/03/2019,1100,1300,1200,28.97240405,77.33315284938224
1618,Uttar Pradesh,Baghpat,Bagpat,Carrot,Carrot,04/03/2019,400,600,500,28.97240405,77.33315284938224
1619,Uttar Pradesh,Baghpat,Bagpat,Cauliflower,African Sarson,04/03/2019,1100,1300,1200,28.97240405,77.33315284938224
1620,Uttar Pradesh,Baghpat,Bagpat,Green Chilli,Green Chilly,04/03/2019,2400,2600,2500,28.97240405,77.33315284938224
1621,Uttar Pradesh,Baghpat,Bagpat,Onion,1st Sort,04/03/2019,900,1100,1000,28.97240405,77.33315284938224
1622,Uttar Pradesh,Baghpat,Bagpat,Potato,(Red Nanital),04/03/2019,500,700,600,28.97240405,77.33315284938224
1623,Uttar Pradesh,Baghpat,Bagpat,Raddish,Raddish,04/03/2019,300,400,350,28.97240405,77.33315284938224
1624,Uttar Pradesh,Baghpat,Bagpat,Tomato,Deshi,04/03/2019,1100,1300,1200,28.97240405,77.33315284938224
1625,Uttar Pradesh,Baghpat,Baraut,Apple,Kasmir/Shimla - II,04/03/2019,4800,5000,4900,28.97240405,77.33315284938224
1626,Uttar Pradesh,Baghpat,Baraut,Banana - Green,Banana - Green,04/03/2019,1020,1040,1030,28.97240405,77.33315284938224
1627,Uttar Pradesh,Baghpat,Baraut,Bengal Gram(Gram)(Whole),Desi (Whole),04/03/2019,5000,5150,5100,28.97240405,77.33315284938224
1628,Uttar Pradesh,Baghpat,Baraut,Brinjal,Round/Long,04/03/2019,700,800,750,28.97240405,77.33315284938224
1629,Uttar Pradesh,Baghpat,Baraut,Carrot,Carrot,04/03/2019,600,700,650,28.97240405,77.33315284938224
1630,Uttar Pradesh,Baghpat,Baraut,Cauliflower,Cauliflower,04/03/2019,700,800,750,28.97240405,77.33315284938224
1631,Uttar Pradesh,Baghpat,Baraut,Chikoos(Sapota),Sapota,04/03/2019,2200,2400,2300,28.97240405,77.33315284938224
1632,Uttar Pradesh,Baghpat,Baraut,Cucumbar(Kheera),Cucumbar,04/03/2019,800,900,850,28.97240405,77.33315284938224
1633,Uttar Pradesh,Baghpat,Baraut,Ginger(Green),Green Ginger,04/03/2019,2600,2800,2700,28.97240405,77.33315284938224
